Old,Year,New,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-06-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-06-2014/index.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-07-2012/index.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-09-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-09-2013/index.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-09-2013/pra-weekly-deaths---week-ending-06-09-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-11-2015.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-11-2015/index.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-11-2015/pra-weekly-deaths---week-ending-6-november-2015.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-12-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-12-2013/index.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-12-2013/pra-weekly-deaths---week-ending-06-12-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-06-may-2016.html,2016,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-02-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-02-2014/index.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-02-2014/pra-weekly-deaths---week-ending-07-02-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-03-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-03-2014/index.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-03-2014/pra-weekly-deaths---week-ending-07-03-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-06-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-06-2013/index.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-06-2013/pra-weekly-deaths---week-ending-07-06-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-08-2015.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-08-2015/index.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-08-2015/pra-weekly-deaths---week-ending-07-august-2015.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-09-2012.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-09-2012/index.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-10-2011.html,2011,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-10-2011/index.html,2011,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-11-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-11-2014/index.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-11-2014/pra-weekly-deaths---week-ending-07-11-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-12-2012.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-07-12-2012/index.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-01-2016.html,2016,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-02-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-02-2013/index.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-03-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-03-2013/index.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-05-2015.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-05-2015/index.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-05-2015/pra-weekly-deaths---week-ending-08-may-2015.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-06-2012.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-06-2012/index.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-08-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-08-2014/index.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-08-2014/pra-weekly-deaths---week-ending-08-08-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-11-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-11-2013/index.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-11-2013/pra-weekly-deaths---week-ending-08-11-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-08-july-2016.html,2016,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-01-2015.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-01-2015/index.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-01-2015/pra-weekly-deaths---week-ending-09-01-2015.html,2015,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-03-2012.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-03-2012/index.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-05-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-05-2014/index.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-05-2014/pra-weekly-deaths---week-ending-09-05-2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-08-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-08-2013/index.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-08-2013/pra-weekly-deaths---week-ending-09-08-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
ons/rel/vsob2/weekly-provisional-figures-on-deaths-registered-in-england-and-wales/week-ending-09-09-2011.html,2011,peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,,
